Id_vente;Date_transaction;Valeur;Id_bien
16628;08/01/2020 00:00;165000;77326AB142
17051;03/06/2020 00:00;165000;7714D99033
17067;18/06/2020 00:00;165000;7753AP1053
17248;10/01/2020 00:00;165000;77468AL28202
17433;27/02/2020 00:00;165000;77118BE30755
17502;06/03/2020 00:00;165000;77514AD3435
17763;29/06/2020 00:00;165000;77284AS29031
17809;11/06/2020 00:00;165000;77108AD1833
18242;16/06/2020 00:00;165000;78646AX18718
18784;11/02/2020 00:00;165000;78642AI6340
18787;11/02/2020 00:00;165000;78172AP97079
19148;29/06/2020 00:00;165000;78440AP432313
19177;18/02/2020 00:00;165000;7889AD2342
19394;02/06/2020 00:00;165000;78208BL30243
19793;24/04/2020 00:00;165000;8386AO843
19823;05/06/2020 00:00;165000;8342AV27014
19876;25/05/2020 00:00;165000;83148BC256207
19939;30/01/2020 00:00;165000;83144AW26736
20306;29/06/2020 00:00;165000;8362AN60211
20890;29/04/2020 00:00;165000;847IL2762
21278;05/06/2020 00:00;165000;85226AW244
21291;09/06/2020 00:00;165000;85194AZ2043
21613;26/06/2020 00:00;165000;88209AP211
21830;27/01/2020 00:00;165000;91573AA73632
22151;30/06/2020 00:00;165000;91228AY1743
22342;16/03/2020 00:00;165000;91589AC338118
22444;26/05/2020 00:00;165000;91549BL60171
22523;30/06/2020 00:00;165000;9127R481251
22556;30/01/2020 00:00;165000;91207AE1046
22573;11/02/2020 00:00;165000;91347AH86811
22622;21/04/2020 00:00;165000;91103BD173001
22626;30/04/2020 00:00;165000;91552AT2602
22850;26/05/2020 00:00;165000;91200AR60922
22874;16/06/2020 00:00;165000;91232AB32213
22906;09/01/2020 00:00;165000;91477AK357103
23797;19/03/2020 00:00;165000;9225BQ293133
24019;18/05/2020 00:00;165000;9224U5014
24410;20/01/2020 00:00;165000;9275L1053
24646;09/03/2020 00:00;165000;9223AE551
24712;15/04/2020 00:00;165000;9240AQ14714
24896;23/06/2020 00:00;165000;9219AC30111
25008;18/02/2020 00:00;165000;9363Y27112
25246;22/05/2020 00:00;165000;9327AU20614
25689;27/05/2020 00:00;165000;9332BY2937
26105;31/01/2020 00:00;165000;9411S33119
26646;17/02/2020 00:00;165000;9454AE42544
26997;09/06/2020 00:00;165000;9422AE29163
27043;26/06/2020 00:00;165000;9473AH4643
27293;10/06/2020 00:00;165000;9419AT18213
27333;24/06/2020 00:00;165000;9444AP42418
27339;03/06/2020 00:00;165000;9459AL8715
27386;06/01/2020 00:00;165000;9452L20730
27498;07/02/2020 00:00;165000;9467F2021
27532;28/02/2020 00:00;165000;9480A426
27636;29/04/2020 00:00;165000;9433BD79121
27641;12/05/2020 00:00;165000;9458AJ6913
28156;09/06/2020 00:00;165000;95323CH293160
28323;28/02/2020 00:00;165000;95585BD772103
28366;29/02/2020 00:00;165000;95539AB332175
28382;31/03/2020 00:00;165000;95680AT3844
28536;16/01/2020 00:00;165000;95256AD54019
28640;09/03/2020 00:00;165000;95369AB111210
28719;13/05/2020 00:00;165000;95563BL318287
28763;19/05/2020 00:00;165000;95252AR91524
28849;04/06/2020 00:00;165000;95427AE755427
29097;17/06/2020 00:00;165000;9518BI1937
29265;29/02/2020 00:00;165000;9732BP5283
29621;10/06/2020 00:00;165000;75103AD303
30791;11/03/2020 00:00;165000;75112HA7917
30998;03/06/2020 00:00;165000;75111CK1115
32106;28/02/2020 00:00;165000;75116DO11562
32613;12/05/2020 00:00;165000;75117DG4163
33350;09/06/2020 00:00;165000;75118DD1438
33773;28/05/2020 00:00;165000;75119AA272
33863;18/06/2020 00:00;165000;75120AK8237
34047;06/05/2020 00:00;165000;75102AM9730
34156;25/06/2020 00:00;165000;75104AJ97224
474;21/02/2020 00:00;85000;51AC9472
491;14/05/2020 00:00;85000;561CO728
524;08/06/2020 00:00;85000;51392AA20234
1540;24/04/2020 00:00;85000;6155AW85037
1636;28/05/2020 00:00;85000;64BD36066
1733;15/04/2020 00:00;85000;6130AA382
1818;26/02/2020 00:00;85000;627BD9527
1900;31/01/2020 00:00;85000;7330C171022
1940;15/01/2020 00:00;85000;7324AL2357
2019;18/05/2020 00:00;85000;8105CT8118
2053;12/06/2020 00:00;85000;8409AP7126
2186;26/05/2020 00:00;85000;10387AZ2655
2427;14/04/2020 00:00;85000;11262AI81079
2439;21/04/2020 00:00;85000;11170AY4198
2589;08/01/2020 00:00;85000;13201804A325
2810;16/03/2020 00:00;85000;13204817C749
2867;17/04/2020 00:00;85000;13214890A30453
3135;24/01/2020 00:00;85000;135AH618
3137;24/01/2020 00:00;85000;1328AB833
3188;24/02/2020 00:00;85000;1331AH971
3312;12/03/2020 00:00;85000;13209850D2384569
3495;14/05/2020 00:00;85000;132ED841
3769;05/06/2020 00:00;85000;14338AD16930
3814;17/06/2020 00:00;85000;14220AT3211
3871;24/04/2020 00:00;85000;16374AX127310
4313;15/06/2020 00:00;85000;2396AP51118
4329;02/03/2020 00:00;85000;24322BC22711
4385;28/01/2020 00:00;85000;2556CK1382
4587;29/04/2020 00:00;85000;2658A125075
4620;08/06/2020 00:00;85000;26235W23336
4638;04/06/2020 00:00;85000;26281BK7984
4679;24/06/2020 00:00;85000;26362BH441110
4953;11/02/2020 00:00;85000;29232AK39035
4955;30/01/2020 00:00;85000;29233AB17828
5059;25/05/2020 00:00;85000;29105BI1854
5084;10/01/2020 00:00;85000;2A41AC3426
5150;02/03/2020 00:00;85000;2A130A248933
5426;11/03/2020 00:00;85000;3060BD1001
5519;11/05/2020 00:00;85000;3020AB20518
5636;25/06/2020 00:00;85000;30189HA74513
5978;29/06/2020 00:00;85000;3169BO52525
6396;12/02/2020 00:00;85000;3363HY2821
6809;28/01/2020 00:00;85000;33498AV7120
6811;23/01/2020 00:00;85000;335AO162137
7156;25/06/2020 00:00;85000;33311C9983
7338;05/06/2020 00:00;85000;34154EO68153
7417;13/01/2020 00:00;85000;3423AP665102
7575;02/06/2020 00:00;85000;34108CH8642
7597;03/06/2020 00:00;85000;3458A22544
7642;15/06/2020 00:00;85000;34301BC4972
7847;24/01/2020 00:00;85000;35281AC49127
8030;19/06/2020 00:00;85000;35238LZ4127
8050;14/02/2020 00:00;85000;35240AB20173
8066;19/06/2020 00:00;85000;35136AD645
8143;25/02/2020 00:00;85000;35179C38216
8213;05/06/2020 00:00;85000;3595AL7952
8217;26/05/2020 00:00;85000;35288AV685
8394;19/06/2020 00:00;85000;37261CS86415
8412;05/06/2020 00:00;85000;3750AL27524
8798;13/05/2020 00:00;85000;38185BT2855
8952;08/04/2020 00:00;85000;38548AZ115413
9020;09/03/2020 00:00;85000;38553BR86169
9071;13/02/2020 00:00;85000;39198AX30016
9102;30/04/2020 00:00;85000;39470B924236
9463;18/06/2020 00:00;85000;4088AZ32170
9501;24/04/2020 00:00;85000;41269AR4465
9721;06/03/2020 00:00;85000;4244AH3571
9753;16/01/2020 00:00;85000;4259AE71514
10126;14/05/2020 00:00;85000;44162CA489334
10342;18/06/2020 00:00;85000;44109HV414134
10670;31/01/2020 00:00;85000;4455BX1708
11129;26/06/2020 00:00;85000;471AM68478
11193;24/06/2020 00:00;85000;4895BP71536
11491;29/06/2020 00:00;85000;5066AN2817
11534;14/05/2020 00:00;85000;50403BR15879
11701;14/03/2020 00:00;85000;51250AI4642
11825;30/06/2020 00:00;85000;51454AX2922
11831;26/06/2020 00:00;85000;51474AL883
11914;11/02/2020 00:00;85000;54395BV2212
12252;29/01/2020 00:00;85000;56181AD9806
12256;04/02/2020 00:00;85000;5663AB3424
12296;20/04/2020 00:00;85000;5678CW295144
13009;27/05/2020 00:00;85000;5917CP4553
13205;07/05/2020 00:00;85000;60157AA16342
13446;10/06/2020 00:00;85000;60176AY2241052
13454;25/05/2020 00:00;85000;60463BK74556
13462;25/05/2020 00:00;85000;60601AD8802
13935;16/03/2020 00:00;85000;65417AB44733
14023;04/05/2020 00:00;85000;6637AY105928
14492;12/06/2020 00:00;85000;69286AO225223
15062;26/05/2020 00:00;85000;6929B28281005
15554;10/06/2020 00:00;85000;7176DL51
15698;09/06/2020 00:00;85000;72299AE9031
15708;30/06/2020 00:00;85000;72264BP942
16537;02/04/2020 00:00;85000;76259BP401301
16573;11/05/2020 00:00;85000;76312AI7969
16584;11/03/2020 00:00;85000;76758AI6793
16661;29/01/2020 00:00;85000;7767AB3529
17117;30/06/2020 00:00;85000;77285BP564181
17135;13/01/2020 00:00;85000;77183AP1972
17221;31/01/2020 00:00;85000;77305AY2561
17243;29/02/2020 00:00;85000;77333AV652
17268;20/01/2020 00:00;85000;77372BK114
17434;21/02/2020 00:00;85000;77475AI3532
17624;22/05/2020 00:00;85000;77284BE1265
17869;25/05/2020 00:00;85000;77379AK35714
19128;17/06/2020 00:00;85000;78133AB82343
19501;15/01/2020 00:00;85000;80212M1888
19535;05/03/2020 00:00;85000;8021AH33031
19640;22/01/2020 00:00;85000;8165AO49311
19669;30/01/2020 00:00;85000;82125C675
19675;07/02/2020 00:00;85000;82124C21372
19710;19/05/2020 00:00;85000;82121BM32926
19715;28/05/2020 00:00;85000;8233CP8118
19807;27/05/2020 00:00;85000;8361BI152873
19979;29/01/2020 00:00;85000;83144BH4532
20103;18/05/2020 00:00;85000;83126AS47518
20291;18/06/2020 00:00;85000;83137DM2133
20326;10/01/2020 00:00;85000;8370BT24170
20497;18/02/2020 00:00;85000;839AK956
20628;07/05/2020 00:00;85000;8369IH25166
20852;20/01/2020 00:00;85000;847BO36015
21290;09/06/2020 00:00;85000;8519460BR20109
21627;23/01/2020 00:00;85000;88196AD5326
22519;15/06/2020 00:00;85000;91589AH9617
23098;30/06/2020 00:00;85000;91477AD1154
23509;12/05/2020 00:00;85000;9226U614
25015;06/02/2020 00:00;85000;936F18679
25554;21/01/2020 00:00;85000;9362AD28111
25762;23/06/2020 00:00;85000;9349C1055119
26691;12/03/2020 00:00;85000;9441L1672
27087;27/01/2020 00:00;85000;9419AT1202
27415;16/01/2020 00:00;85000;9417AF664
27430;24/01/2020 00:00;85000;9458AF2940
27438;24/01/2020 00:00;85000;9452AG1408
28250;23/06/2020 00:00;85000;95127ER518123
28430;16/06/2020 00:00;85000;95268BA37301
28519;23/01/2020 00:00;85000;95252AH29642
28982;11/03/2020 00:00;85000;95582AN2895
29132;13/01/2020 00:00;85000;97127AW12010
33447;12/02/2020 00:00;85000;75120BN67160
347;11/02/2020 00:00;80000;4209AS106724
425;28/05/2020 00:00;80000;496C70421
488;06/05/2020 00:00;80000;561CP9825
950;29/06/2020 00:00;80000;688MR41335
1035;24/03/2020 00:00;80000;667B160910
1189;07/02/2020 00:00;80000;673AC1014
1203;21/01/2020 00:00;80000;6120AB25525
1545;27/03/2020 00:00;80000;630AW257125
1767;27/01/2020 00:00;80000;6123AR6566
1977;17/02/2020 00:00;80000;7324AP2962
2040;18/03/2020 00:00;80000;8409BI4912
2283;10/01/2020 00:00;80000;11266AZ1347
2304;27/01/2020 00:00;80000;1148C15782
2447;10/04/2020 00:00;80000;11262AC11626
2714;17/02/2020 00:00;80000;13203813E23930
2762;25/02/2020 00:00;80000;13215907I7958
2779;05/03/2020 00:00;80000;13204816D326113
2794;12/03/2020 00:00;80000;13201801I4218
2795;12/03/2020 00:00;80000;13214891B122507
2944;05/02/2020 00:00;80000;13210855A121
3128;27/01/2020 00:00;80000;1328AD2091
3458;30/04/2020 00:00;80000;13211870A93141
4084;05/06/2020 00:00;80000;1931DW9421
4321;13/02/2020 00:00;80000;24322BK25328
4350;18/05/2020 00:00;80000;2437EV4988
4680;22/06/2020 00:00;80000;26362BL20839
4962;14/05/2020 00:00;80000;29233AS654
5032;04/06/2020 00:00;80000;2919BW40540
5160;27/02/2020 00:00;80000;2A269AC20540
5172;06/03/2020 00:00;80000;2A4AK24668
5469;20/04/2020 00:00;80000;30133CO560
5844;14/05/2020 00:00;80000;31488AD31179
5984;11/01/2020 00:00;80000;31582D11304
6262;24/06/2020 00:00;80000;33214BE36124
6378;13/02/2020 00:00;80000;33522AY242106
6566;24/04/2020 00:00;80000;33318KE186538
6875;03/03/2020 00:00;80000;33498AV711
7245;18/05/2020 00:00;80000;33514AD6412
7611;11/06/2020 00:00;80000;34301AZ77120
7720;17/04/2020 00:00;80000;34150DV26113
7748;30/04/2020 00:00;80000;34199BK7582
7780;22/05/2020 00:00;80000;3432OT36515
8093;09/03/2020 00:00;80000;3512AB3733
8524;14/02/2020 00:00;80000;38151AY19615
8747;02/04/2020 00:00;80000;38565BL27531
8847;22/05/2020 00:00;80000;38185EW14112
9107;27/05/2020 00:00;80000;39300AB30011
9157;15/01/2020 00:00;80000;40195J5323
9194;23/01/2020 00:00;80000;40281AR111716
9434;19/05/2020 00:00;80000;401CK2984
9491;09/03/2020 00:00;80000;4147AB352194
9504;19/05/2020 00:00;80000;41151AE35728
9530;26/06/2020 00:00;80000;4118BZ33088
9688;06/02/2020 00:00;80000;4295AR27415
9764;30/01/2020 00:00;80000;42149AM402
10335;29/06/2020 00:00;80000;44109IO801
10390;06/03/2020 00:00;80000;44169AD82
10573;17/04/2020 00:00;80000;44176AI4552
10680;25/02/2020 00:00;80000;4410AW35412
10687;17/03/2020 00:00;80000;44135AE7111
10713;06/05/2020 00:00;80000;4455BY16138
11001;29/06/2020 00:00;80000;45234AT24413
11010;10/01/2020 00:00;80000;4528F115911
11112;09/04/2020 00:00;80000;471CB14116
11297;25/05/2020 00:00;80000;497BR1181
11777;05/06/2020 00:00;80000;51454IL22925
11848;15/06/2020 00:00;80000;52121AP336211
11866;15/04/2020 00:00;80000;53147AY40039
12039;19/05/2020 00:00;80000;54395CL3134
12130;06/03/2020 00:00;80000;5499AI18956
12167;12/06/2020 00:00;80000;54323AD433103
12169;23/06/2020 00:00;80000;54542AB83213
12321;14/05/2020 00:00;80000;5678CS18418
12457;03/06/2020 00:00;80000;56152AB429
12841;09/03/2020 00:00;80000;59648AW39302
13200;16/03/2020 00:00;80000;60178AD45016
13213;29/01/2020 00:00;80000;60156AB2171
13363;27/02/2020 00:00;80000;60684AA44820
13370;13/03/2020 00:00;80000;60463BL16819
13414;27/04/2020 00:00;80000;60432F41915
13537;30/03/2020 00:00;80000;6241BN26036
13598;07/02/2020 00:00;80000;62160AW61494
13986;27/05/2020 00:00;80000;65440AX22533
14382;18/05/2020 00:00;80000;69384AY18919
14808;24/06/2020 00:00;80000;69388BY570
15002;26/05/2020 00:00;80000;69266BT5520
15131;28/04/2020 00:00;80000;6991AK439
15173;16/06/2020 00:00;80000;69149AI38115
15234;13/02/2020 00:00;80000;69116E9271
15241;06/03/2020 00:00;80000;6972AL2216
15383;10/02/2020 00:00;80000;69196B72915
15438;19/05/2020 00:00;80000;69264AO24225
15530;03/06/2020 00:00;80000;71137AO12413
15563;17/06/2020 00:00;80000;7176CM354
16010;24/01/2020 00:00;80000;74256A4569158
16511;24/01/2020 00:00;80000;76329AD54310
16589;30/04/2020 00:00;80000;76758AD48410
16947;27/05/2020 00:00;80000;77333AW2537
16999;11/06/2020 00:00;80000;77288AO74101
17103;16/06/2020 00:00;80000;77152AN22044
17123;30/06/2020 00:00;80000;7767BI104114
17236;04/02/2020 00:00;80000;77305AP52114
17275;10/01/2020 00:00;80000;77514AN66112
17356;05/02/2020 00:00;80000;7758AH10541
18076;10/03/2020 00:00;80000;78640AL675
18721;25/06/2020 00:00;80000;78586BK45317
18739;09/01/2020 00:00;80000;78380AE2486
18753;10/01/2020 00:00;80000;78401AC79728
19118;30/06/2020 00:00;80000;78643AK1472
19164;28/01/2020 00:00;80000;78361AR62898
19210;05/06/2020 00:00;80000;7889AC4022
19729;14/01/2020 00:00;80000;8361BK356111
20040;24/03/2020 00:00;80000;83129AM1065362
20063;07/04/2020 00:00;80000;83144BH4437
20314;30/06/2020 00:00;80000;83137CI30932
20426;13/01/2020 00:00;80000;8390CN2363
20726;04/06/2020 00:00;80000;8369EO791220
20843;06/01/2020 00:00;80000;8431BR1720
21001;17/01/2020 00:00;80000;843AT431
21017;02/06/2020 00:00;80000;84124AB3613
21300;30/06/2020 00:00;80000;85222AH720231
21345;07/02/2020 00:00;80000;85164AN6442
22068;28/05/2020 00:00;80000;9197AE96633
22134;24/06/2020 00:00;80000;91228182AP5320
22179;10/01/2020 00:00;80000;91589BC70614
22205;29/01/2020 00:00;80000;91326AI42831
22442;27/05/2020 00:00;80000;91345AO3001017
22600;28/02/2020 00:00;80000;91570AL1081
22782;06/03/2020 00:00;80000;91533AE5481
22823;06/05/2020 00:00;80000;91639AE25225
22848;03/06/2020 00:00;80000;9116AH688
23174;05/02/2020 00:00;80000;9226AS2118
24955;30/01/2020 00:00;80000;936H3726
25171;06/02/2020 00:00;80000;9372B4691
25303;28/05/2020 00:00;80000;9370AI7823
25388;08/01/2020 00:00;80000;9374C1036
25394;14/01/2020 00:00;80000;9346E171735
25428;18/02/2020 00:00;80000;9371AC21413
25766;29/06/2020 00:00;80000;9350AK52666
25791;21/01/2020 00:00;80000;9348AR812
25989;29/06/2020 00:00;80000;9377H156110
27247;13/05/2020 00:00;80000;9477AR22734
27948;17/01/2020 00:00;80000;95127BH1987
28193;18/06/2020 00:00;80000;95500BH3964
28558;30/01/2020 00:00;80000;95428AB3708
29252;10/03/2020 00:00;80000;9739AK3144
30075;19/05/2020 00:00;80000;75105BF6217
30614;02/01/2020 00:00;80000;75112EN2230
31160;30/06/2020 00:00;80000;75111AK5416
31370;17/01/2020 00:00;80000;75114AK3126
34;31/01/2020 00:00;150000;1148AC542
460;22/01/2020 00:00;150000;5177AB11174
948;23/06/2020 00:00;150000;688KW6047
1233;16/03/2020 00:00;150000;616I1513
1253;08/04/2020 00:00;150000;611AH2679
1600;14/05/2020 00:00;150000;630AB25436
1620;26/05/2020 00:00;150000;64BH44611
1797;05/03/2020 00:00;150000;6161AL871116
1855;06/05/2020 00:00;150000;627BC20839
2287;14/01/2020 00:00;150000;11170AX271018
2398;01/04/2020 00:00;150000;11145BT2486
2740;13/02/2020 00:00;150000;13201803A14314
3038;07/01/2020 00:00;150000;13119AL2774
3122;06/02/2020 00:00;150000;13208842E434
3237;27/02/2020 00:00;150000;13209853Y136
3401;13/02/2020 00:00;150000;132ED907
3589;22/01/2020 00:00;150000;14225AM6730
3596;31/01/2020 00:00;150000;14699AD229834
3625;08/02/2020 00:00;150000;1479AB754311
3670;21/02/2020 00:00;150000;14229AK1867
3885;13/01/2020 00:00;150000;17300AP50093
4263;09/06/2020 00:00;150000;22282AK28113
4767;24/01/2020 00:00;150000;28391AA3734
4933;26/05/2020 00:00;150000;28359AM108309
5124;12/02/2020 00:00;150000;2A17D56199
6124;07/02/2020 00:00;150000;33104AO24113
6371;13/02/2020 00:00;150000;33192CE23546
6871;21/02/2020 00:00;150000;333CD4114
6872;24/02/2020 00:00;150000;339AE105713
6955;15/04/2020 00:00;150000;33119AM58112
7260;10/06/2020 00:00;150000;33514AY1074
7494;09/03/2020 00:00;150000;34108BW356
7647;19/06/2020 00:00;150000;34157CW34875
7837;15/01/2020 00:00;150000;3547AS1461
8232;24/06/2020 00:00;150000;3549F4883
8384;09/06/2020 00:00;150000;37261DV46
9013;30/06/2020 00:00;150000;38485AE24327
9249;13/02/2020 00:00;150000;4046AZ350110
9342;27/04/2020 00:00;150000;40296AT70136
9469;24/06/2020 00:00;150000;40279BH32913
9591;06/05/2020 00:00;150000;42223AL6046
9668;13/01/2020 00:00;150000;42271AE481
9686;14/02/2020 00:00;150000;4292AT403
10474;26/06/2020 00:00;150000;44215EI390307
10483;30/01/2020 00:00;150000;44182BD738259
10513;27/06/2020 00:00;150000;4412AK67110
10699;26/03/2020 00:00;150000;4469K118910388
11049;02/04/2020 00:00;150000;45208AN6111
12113;28/01/2020 00:00;150000;54493AB632834
12214;10/02/2020 00:00;150000;54528AR8683
12340;04/06/2020 00:00;150000;56162DP269208
12342;03/06/2020 00:00;150000;56107AI5122
12409;19/03/2020 00:00;150000;56263AD3572
12867;30/04/2020 00:00;150000;59163AZ19443
13137;18/02/2020 00:00;150000;6088AD1543
13269;11/06/2020 00:00;150000;60338AK3211
14123;29/01/2020 00:00;150000;6968C7394
14265;26/03/2020 00:00;150000;69286BX34820
15233;21/02/2020 00:00;150000;6928AS11915
15288;11/05/2020 00:00;150000;69127AP1357
15734;13/02/2020 00:00;150000;7365CI5156
16168;26/06/2020 00:00;150000;7442BH9197
16770;03/03/2020 00:00;150000;77326C63622
16789;14/03/2020 00:00;150000;77226AB24712
16816;10/04/2020 00:00;150000;77316491AE16512
16867;13/05/2020 00:00;150000;77107AE4144
17017;08/06/2020 00:00;150000;77152AW533854
17027;03/06/2020 00:00;150000;77122A402660
17138;30/01/2020 00:00;150000;77117F105264
17157;22/04/2020 00:00;150000;77163A8768
17207;21/01/2020 00:00;150000;7714C2376
17209;11/02/2020 00:00;150000;77186AK7733
17447;21/02/2020 00:00;150000;77294BE37823
17650;22/05/2020 00:00;150000;77438BC2233
17790;10/06/2020 00:00;150000;77337AB43554
17832;19/06/2020 00:00;150000;77284BP114374
18009;24/02/2020 00:00;150000;78640AK197221
19039;02/06/2020 00:00;150000;78401AC1094
19073;10/06/2020 00:00;150000;78481AM3273
19125;30/06/2020 00:00;150000;78642AC22328
19168;01/02/2020 00:00;150000;7857G8252
19205;04/06/2020 00:00;150000;78361AH97139
19326;16/03/2020 00:00;150000;78321A4063204
19449;19/06/2020 00:00;150000;78383AS1282030
19779;03/04/2020 00:00;150000;8361AW37546
19839;07/02/2020 00:00;150000;8355F1600146
19850;15/04/2020 00:00;150000;8341E5614
20700;22/05/2020 00:00;150000;83127M4676
21007;30/04/2020 00:00;150000;84132AZ334
21285;22/05/2020 00:00;150000;85194AL115944
21597;23/05/2020 00:00;150000;88347ZA1032
21889;17/02/2020 00:00;150000;91521AE912112
22038;27/05/2020 00:00;150000;91174BL112
22098;08/06/2020 00:00;150000;9197AE1101228
22170;08/01/2020 00:00;150000;9127H91
22415;02/03/2020 00:00;150000;91589AY41535
22470;15/06/2020 00:00;150000;91345AH277116
22555;24/01/2020 00:00;150000;91579A171517
22580;18/02/2020 00:00;150000;91552AO1274
22687;04/06/2020 00:00;150000;9121AC16615
22705;17/06/2020 00:00;150000;91103AE198114
22721;12/06/2020 00:00;150000;91570AA4200
23095;29/06/2020 00:00;150000;91477AM36206
23257;07/02/2020 00:00;150000;9262R1918
23591;10/06/2020 00:00;150000;9250CS634
23724;30/01/2020 00:00;150000;924AH1157
23965;01/04/2020 00:00;150000;9244V214
25060;18/02/2020 00:00;150000;936AF717
25258;19/05/2020 00:00;150000;9331H1041101
25385;04/06/2020 00:00;150000;931BH83255
25490;27/02/2020 00:00;150000;935BY21513
25827;14/02/2020 00:00;150000;9364S270434
25958;29/06/2020 00:00;150000;9348BU5114
25978;17/06/2020 00:00;150000;9377E317
26049;22/01/2020 00:00;150000;9411S21737
26761;16/04/2020 00:00;150000;943F921
26778;13/05/2020 00:00;150000;9422AV7732
26805;22/05/2020 00:00;150000;9476AP95243
27136;20/02/2020 00:00;150000;9478AM37815
27171;11/02/2020 00:00;150000;9470AN7045
27250;25/05/2020 00:00;150000;9471AI79447
27818;11/06/2020 00:00;150000;9467G1408
27862;23/06/2020 00:00;150000;9458AP8491
27960;23/01/2020 00:00;150000;95572BO6653
28348;28/02/2020 00:00;150000;95604AB17111
28499;09/01/2020 00:00;150000;95256AD54036
28798;09/06/2020 00:00;150000;95427AB1212
28846;09/06/2020 00:00;150000;95491AI9651034
28860;05/06/2020 00:00;150000;95203AI191103
28882;10/06/2020 00:00;150000;95607BI184254
29154;30/01/2020 00:00;150000;9726O2415
29323;23/06/2020 00:00;150000;97411DM11015
30077;28/05/2020 00:00;150000;75105AH3358
30354;23/04/2020 00:00;150000;75109AZ461005
31023;12/06/2020 00:00;150000;75111BW1719
32328;11/06/2020 00:00;150000;75116AY60108
32765;19/06/2020 00:00;150000;75117CH1231
33878;15/06/2020 00:00;150000;75119AO8926
90;04/03/2020 00:00;90000;133AI46621
210;11/05/2020 00:00;90000;2173AK2153
237;05/02/2020 00:00;90000;2410A122410
338;13/02/2020 00:00;90000;488G148315
453;30/06/2020 00:00;90000;4209AV4711
1181;27/01/2020 00:00;90000;6120AC46105
1239;13/03/2020 00:00;90000;615C9582
1320;29/06/2020 00:00;90000;6158F3975
1535;05/03/2020 00:00;90000;630BD715198
1585;07/05/2020 00:00;90000;6155BV1243
2067;06/06/2020 00:00;90000;9105B2066121
2074;06/01/2020 00:00;90000;10362AD3211
2213;19/06/2020 00:00;90000;10387BL74977
2515;02/06/2020 00:00;90000;11145HK4831
2839;06/03/2020 00:00;90000;13203814B81201
2848;11/03/2020 00:00;90000;13214892H3142
2869;02/03/2020 00:00;90000;13202810D1058
2991;13/02/2020 00:00;90000;13207834B9410
3017;02/01/2020 00:00;90000;135AW224218
3202;20/02/2020 00:00;90000;1328BO1271293
3316;20/03/2020 00:00;90000;13209853U24947
3741;07/05/2020 00:00;90000;14220AT888
3768;06/06/2020 00:00;90000;14338AD169201
3875;18/06/2020 00:00;90000;16291AR62751
3973;04/03/2020 00:00;90000;1734AA22155
4018;19/05/2020 00:00;90000;18157AD7713
4115;20/02/2020 00:00;90000;22106BP36520
4608;28/05/2020 00:00;90000;26235Y2071
4687;26/06/2020 00:00;90000;2658C4294
4740;12/06/2020 00:00;90000;27230B72713
4741;10/06/2020 00:00;90000;27229BL665302
4890;18/06/2020 00:00;90000;2885AB192
5091;24/01/2020 00:00;90000;2A272I3274
5547;15/06/2020 00:00;90000;30210AW1562
5668;09/03/2020 00:00;90000;30206AM30015
5953;20/04/2020 00:00;90000;31232F2079161
6310;20/01/2020 00:00;90000;3363ER19951
6817;30/01/2020 00:00;90000;339AN32013
6956;19/03/2020 00:00;90000;33498AV71125
7175;21/02/2020 00:00;90000;3358AO1383
7214;06/01/2020 00:00;90000;33514AE2605
7222;24/01/2020 00:00;90000;33203CB10320
7366;19/06/2020 00:00;90000;34172HS1078
8029;19/06/2020 00:00;90000;35238BE40311
8202;19/05/2020 00:00;90000;35122AB4174
8239;22/01/2020 00:00;90000;3596G53915
8352;27/05/2020 00:00;90000;37122AD114622
8856;09/06/2020 00:00;90000;3861E14945
8957;28/04/2020 00:00;90000;38169AO279141
9057;11/01/2020 00:00;90000;39478AO4213
9286;25/02/2020 00:00;90000;4088BV20315
9444;05/06/2020 00:00;90000;40187BC2924
9450;19/06/2020 00:00;90000;40296AW1466
9775;27/02/2020 00:00;90000;42279AL3493
10570;15/04/2020 00:00;90000;44210AM64544
10678;27/02/2020 00:00;90000;4455BY648108
10698;05/03/2020 00:00;90000;4449AH262433
10883;20/03/2020 00:00;90000;45302AX319156
11000;25/06/2020 00:00;90000;4589ZH824118
11178;17/03/2020 00:00;90000;4895AY82115
11482;10/06/2020 00:00;90000;50484AR1504
11832;23/06/2020 00:00;90000;51454DM239226
11855;18/02/2020 00:00;90000;53130DV3314
12139;12/03/2020 00:00;90000;54323AR1498
12355;25/06/2020 00:00;90000;56121BI10512
12411;06/03/2020 00:00;90000;56258AI70140
12426;21/04/2020 00:00;90000;56186AO820116
13193;10/01/2020 00:00;90000;60234AD1541
13201;14/03/2020 00:00;90000;60157AO4657
13215;29/01/2020 00:00;90000;60156AB2172
13474;04/06/2020 00:00;90000;60175BE1871428
13505;30/06/2020 00:00;90000;60612AI64
13656;04/05/2020 00:00;90000;6240A157915
13778;04/06/2020 00:00;90000;64445DT58465
13786;05/05/2020 00:00;90000;64405AW17211
13902;23/01/2020 00:00;90000;6525AL612
14061;25/06/2020 00:00;90000;6649BN1681
14315;27/04/2020 00:00;90000;69286AO441348
14583;13/03/2020 00:00;90000;69388BM1138
15116;28/02/2020 00:00;90000;6964AB4984
15214;07/01/2020 00:00;90000;6978C4335
15440;12/05/2020 00:00;90000;69264AE45651
